panel_id,target_id,model_id,training_cutoff,confirmation_publication_date,exposure_category,exposure_reason
human-domainome-v1,P20936_PF00018_281,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P22492_PF00538_44,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P22681_PF00627_854,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P23759_PF00046_219,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P25490_PF00096_384,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P25685_PF00226_4,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P26367_PF00046_213,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P26651_PF00642_105,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P28069_PF00157_130,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P28360_PF00046_174,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P32243_PF00046_40,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35251_PF00533_405,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35548_PF00046_144,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35711_PF00505_557,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35712_PF00505_622,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35713_PF00505_87,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P35716_PF00505_50,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P37275_PF00096_933,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P39880_PF02376_548,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P39880_PF02376_941,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P41225_PF00505_140,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P41229_PF00628_319,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P43320_PF00030_106,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P43354_PF00105_260,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P45973_PF00385_21,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P46934_PF00397_836,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P46937_PF00397_162,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P46937_PF00397_165,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P46937_PF00397_226,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P47974_PF00642_193,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P48431_PF00505_42,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P49335_PF00046_280,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P49792_PF00641_1414,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P49792_PF00641_1478,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P50539_PF00010_70,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P51451_PF00018_59,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P51508_PF00096_331,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P51508_PF00096_555,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P51608_PF01429_91,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P51687_PF00173_87,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P53673_PF00030_14,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P54277_PF00505_572,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P54727_PF00627_186,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P54727_PF00627_361,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P54821_PF00046_96,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P55072_PF02359_26,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P55895_PF13341_415,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P56915_PF00046_162,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P57071_PF00096_1085,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P60002_PF05129_3,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P60321_PF05741_63,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P61024_PF01111_1,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P61086_PF00627_158,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P61960_PF03671_4,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P62993_PF00018_159,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P67809_PF00313_52,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78352_PF00595_157,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78352_PF00595_309,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78352_PF00595_60,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78424_PF00046_609,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78545_PF02198_50,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P78563_PF00035_80,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P82979_PF02037_3,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,P98175_PF00641_214,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q00839_PF02037_6,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q00987_PF00641_299,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01543_PF02198_116,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01826_PF02376_371,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01826_PF02376_494,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01826_PF16557_178,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01851_PF00157_266,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q01860_PF00157_134,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q03052_PF00157_247,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q03181_PF00105_71,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q05066_PF00505_61,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q05195_PF00010_58,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q05655_PF00130_228,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q06187_PF00018_215,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q06546_PF02198_172,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q06787_PF00013_217,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q06945_PF00505_60,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q08881_PF00018_172,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12824_PF04855_181,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12830_PF00628_2862,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12837_PF00157_256,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12873_PF00628_374,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12899_PF00643_97,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12929_PF00018_533,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12929_PF18016_720,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q12965_PF00018_1051,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13009_PF00595_843,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13148_PF18694_5,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13163_PF00564_15,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13263_PF00628_620,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13368_PF00595_132,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
human-domainome-v1,Q13424_PF00595_79,esm_if1,2021-05,2024-12-10,clean,confirmation assay was published after the documented training cutoff
